id,chapter_title,content_type,question,explanation
38a92b5e-befd-4bf1-a1df-22e749b6e027,하지골과 골반,lesson,"발의 뼈: 족근골, 중족골, 족지골","발은 크게 세 부분의 뼈로 이루어집니다. 발목 쪽의 족근골(Tarsals) 7개, 발바닥을 이루는 중족골(Metatarsals) 5개, 발가락을 이루는 족지골(Phalanges) 14개입니다.

족근골 중에서도 몇 개는 특히 중요한 역할을 합니다. 거골(Talus)은 경골과 직접 관절을 이루어 발목 관절을 형성하는 뼈로, 특이하게도 근육이 직접 부착하지 않고 인대로만 주변과 연결되어 있습니다. 종골(Calcaneus)은 발뒤꿈치를 이루는 족근골 중 가장 큰 뼈로, 비복근과 가자미근이 만나 이루는 아킬레스건이 이곳에 부착합니다. 주상골(Navicular)은 거골 앞쪽, 발 안쪽에 위치하며 후경골근이 정지하는 주요 지점입니다.

여기서 한 가지 혼동하기 쉬운 부분이 있습니다. 손목뼈(수근골) 중에도 주상골(Scaphoid)이라는 뼈가 있는데, 한국어로는 둘 다 주상골이라고 부르지만 서로 완전히 다른 뼈이므로 손목의 주상골과 발의 주상골(Navicular)을 혼동하지 않도록 주의해야 합니다."
6a8b48b6-5f9f-4cc4-a741-69029d8be4f8,하지골과 골반,quiz,대퇴골(Femur)은 인체에서 가장 긴 뼈이다.,"대퇴골(Femur)은 인체에서 가장 크고 긴 뼈(장골, Long bone)입니다. 성인 기준 약 45cm 정도입니다."
bf113175-9596-4a72-95fa-5e18d12eb4ae,하지골과 골반,quiz,좌골결절(Ischial tuberosity)은 어떤 동작에서 체중을 받는 부분인가?,"좌골결절(Ischial tuberosity)은 '앉는 뼈(Sit bone)'라고도 불리며, 앉아 있을 때 체중을 받는 부분입니다. 또한 햄스트링 근육의 기시점(Origin)이기도 합니다."
f1bdc14e-a898-4de8-b098-c75bb4a415e1,하지골과 골반,quiz,종골(Calcaneus)에 부착하는 건(tendon)은?,"종골(Calcaneus, 발뒤꿈치뼈)에는 아킬레스건(Achilles tendon)이 부착합니다. 아킬레스건은 비복근(Gastrocnemius)과 가자미근(Soleus)의 공통 건으로, Plantarflexion의 주동근 건입니다."
0e79cdbf-de71-4a03-b661-4d78147e50f2,하지골과 골반,exam,다음 중 하이라이트 된 뼈의 이름은?,이미지에서 하이라이트 된 뼈는 허벅지에 위치한 인체 최대의 장골인 대퇴골(Femur)입니다. 상단에 둥근 골두(Head)가 있어 골반의 비구(Acetabulum)에 들어갑니다.
3404ef46-dd76-42af-b64b-9fef30d9356e,하지골과 골반,exam,다음 중 하이라이트 된 뼈의 이름은?,"이미지에서 하이라이트 된 뼈는 무릎 앞쪽에 위치한 삼각형/원형의 슬개골(Patella)입니다. 슬개골은 대퇴사두근 건 속의 종자골(Sesamoid bone)로, 무릎 신전의 지렛대 효율을 높입니다."
fd975449-0109-4fd2-b80f-fa5e167b737b,하지골과 골반,exam,다음 중 하이라이트 된 뼈의 이름은?,이미지에서 하이라이트 된 부분은 골반뼈의 앞 아래쪽에 위치한 치골(Pubis)입니다. 치골은 좌우가 치골결합(Pubic symphysis)으로 연결됩니다.
4b3973d6-7bce-454e-a3d2-ae4cef242ac9,하지골과 골반,exam,다음 중 하이라이트 된 뼈의 이름은?,"이미지에서 하이라이트 된 부분은 골반뼈의 뒤 아래쪽에 위치한 좌골(Ischium)입니다. 좌골결절(Ischial tuberosity)은 앉을 때 체중을 지지하며, 햄스트링의 기시점입니다."
582e867c-4614-4d76-8512-b701b5c67cb7,하지골과 골반,exam,다음 중 경골(Tibia)과 비골(Fibula)의 설명으로 올바른 것은?,경골(Tibia)은 하퇴 내측(Medial)에 위치하는 굵은 뼈로 체중 지지의 주역입니다. 비골(Fibula)은 하퇴 외측(Lateral)의 가는 뼈로 주로 근육 부착 역할을 합니다.
f7a038a8-f1ba-43cc-90fd-7c915ce0fdd1,햄스트링과 하퇴 근육,lesson,햄스트링 3개 근육,"햄스트링(Hamstring)은 대퇴 뒤쪽에 위치한 세 개의 근육을 함께 부르는 이름입니다. 대퇴이두근, 반막양근, 반건양근이 여기에 속하며, 대퇴이두근의 단두를 제외한 나머지 모두 좌골결절(Ischial tuberosity)에서 시작합니다.

대퇴이두근(Biceps femoris)은 장두가 좌골결절에서, 단두가 대퇴골의 조선에서 각각 시작해 비골머리에 함께 정지합니다. 반막양근(Semimembranosus)은 좌골결절에서 시작해 경골 내측과 후면(pes anserinus 부근)에 정지하고, 반건양근(Semitendinosus)도 좌골결절에서 시작하지만 거위발건에 정지한다는 점이 다릅니다.

세 근육 모두 공통적으로 고관절을 뒤로 펴는 신전과 무릎을 구부리는 슬관절 굴곡을 만듭니다. 다만 반건양근만 무릎을 굽힐 때 경골을 안쪽으로 살짝 돌리는 내회전이 추가로 일어나며, 반대로 대퇴이두근은 무릎을 굽힐 때 바깥쪽으로 돌리는 외회전에 기여한다고 알려져 있습니다.

정지점의 위치로도 세 근육을 구분할 수 있습니다. 대퇴이두근은 무릎 바깥쪽의 비골머리에 붙는 반면, 반막양근과 반건양근은 둘 다 무릎 안쪽의 경골 부위에 붙습니다. 이렇게 대퇴이두근이 바깥쪽, 나머지 두 근육이 안쪽에 위치한다는 점을 기억해두면 햄스트링의 좌우 구조를 이해하기 쉽습니다."
5bd5b026-6132-46d2-833a-942b83a3b584,햄스트링과 하퇴 근육,lesson,하퇴삼두근: 비복근과 가자미근,"하퇴삼두근(Triceps surae)은 종아리 뒤쪽을 이루는 비복근과 가자미근을 함께 부르는 이름이며, 두 근육 모두 아킬레스건이라는 하나의 힘줄로 합쳐져 발뒤꿈치에 정지합니다.

비복근(Gastrocnemius)은 대퇴골의 내측상과와 외측상과, 즉 무릎 바로 위에서 시작합니다. 시작 지점이 무릎을 지나기 때문에 비복근은 발목의 저측굴곡뿐 아니라 슬관절 굴곡에도 함께 관여합니다. 가자미근(Soleus)은 이와 달리 비골머리와 비골, 경골의 넙치선처럼 무릎보다 아래쪽에서만 시작합니다. 무릎을 전혀 지나지 않기 때문에 가자미근은 슬관절과는 무관하며, 오직 발목관절의 저측굴곡만 담당합니다.

이 차이는 실제로 손으로 확인할 수도 있습니다. 무릎을 굽히면 비복근은 시작 지점과 정지 지점의 거리가 가까워지면서 이완되어 부드럽게 만져지는 반면, 가자미근은 무릎 각도와 관계없이 그대로 단단하게 남아 있습니다. 이런 촉진 차이를 통해 두 근육을 구분할 수 있습니다.

이미지나 문제에서 종아리 근육을 보고 이름과 움직임을 맞추는 문제가 나올 때는, 그 근육이 무릎 위(대퇴골)에서 시작하는지 무릎 아래(경골·비골)에서 시작하는지를 먼저 확인하는 것이 핵심입니다. 무릎 위에서 시작하면 비복근이므로 슬관절 굴곡이 함께 포함되어야 하고, 무릎 아래에서 시작하면 가자미근이므로 저측굴곡만 정답에 포함되어야 합니다."
82f00a12-af68-43e8-9a87-99c4b30ae4b3,햄스트링과 하퇴 근육,lesson,슬와근 Popliteus,"슬와근(Popliteus)은 무릎 뒤쪽의 오목한 부위인 오금(Popliteal fossa)에 자리 잡은 작은 심부 근육으로, 대퇴골의 외측과(Lateral condyle of femur)에서 시작해 경골 뒤쪽 위(Posterior proximal tibial shaft)에 붙습니다.

이 근육이 특별한 이유는 크기가 아니라 역할에 있습니다. 무릎을 완전히 편 상태에서는 대퇴골이 경골 위에서 살짝 돌아간 채로 맞물려 있어, 관절이 약간 잠긴 것과 비슷한 상태가 됩니다. 이 상태에서는 무릎을 곧바로 구부리기가 어려운데, 슬와근이 경골을 안쪽으로 살짝 돌려 이 잠김을 풀어주어야 비로소 무릎 굴곡이 시작될 수 있습니다.

즉 슬와근은 실제 굴곡 동작의 힘을 크게 만들어내는 근육이라기보다는, 굴곡이 시작될 수 있도록 무릎의 잠금을 해제하는 시작 스위치 역할을 하는 근육이라고 이해하면 됩니다."
8dbfa52a-327d-4477-9104-3152bc662d1d,햄스트링과 하퇴 근육,quiz,가자미근(Soleus)은 비복근(Gastrocnemius)과 달리 슬관절 움직임에 관여하지 않는다.,"가자미근은 비골·경골에서 기시하여 무릎을 지나지 않으므로 슬관절 움직임과 무관하며, 발목관절 저측굴곡만 담당합니다. 비복근은 대퇴골에서 기시하여 무릎을 지나므로 슬관절 굴곡에도 관여합니다."
7cbf5f6c-45ef-44ec-abaf-55a75c8ffab3,햄스트링과 하퇴 근육,quiz,햄스트링 3개 근육의 공통 Action은?,"대퇴이두근, 반막양근, 반건양근 모두 공통적으로 고관절 신전과 슬관절 굴곡을 작용으로 가집니다."
9472330b-9190-49be-a282-aa8948b12073,햄스트링과 하퇴 근육,exam,다음 근육의 이름은 무엇이고 어떤 움직임을 만들어 내는가?,가자미근은 비골·경골에서 기시(무릎 아래)하여 발목관절 저측굴곡만 담당합니다. 슬관절 신전은 가자미근과 비복근 어느 쪽도 담당하지 않는 대퇴사두근의 기능이므로 해당하지 않습니다.
1d0f5532-577e-4ecb-bcbe-e06d11de632b,관절의 종류,lesson,관절의 6가지 종류,"관절은 그 모양과 구조에 따라 서로 다른 방향과 범위로 움직이며, 이를 기준으로 크게 여섯 가지 종류로 분류할 수 있습니다.

평면 관절(Gliding joint)은 편평한 면들이 서로 마주 보고 미끄러지는 방식으로 움직이며, 견쇄관절, 흉쇄관절, 수근간관절, 천장관절이 여기에 속합니다. 경첩 관절(Hinge joint)은 문의 경첩처럼 한 방향으로만 접히고 펴지는 관절로, 굴곡과 신전만 가능하며 팔꿈치, 슬관절, 손가락 관절이 대표적입니다. 자축 관절(Pivot joint)은 하나의 축을 중심으로 회전하는 관절로, 목을 좌우로 돌릴 때 쓰이는 환축추관절과 전완의 근위요척관절이 여기에 속합니다.

타원 관절(Ellipsoid joint)은 굴곡-신전과 외전-내전, 두 방향의 움직임이 가능한 관절로 손목의 요수근관절과 손가락의 중수지관절이 해당하며, 안장 관절(Saddle joint)도 두 방향의 움직임에 더해 제한적인 회전까지 가능한 관절로 엄지손가락의 수근중수관절이 대표적입니다. 마지막으로 구상 관절(Ball & Socket joint)은 굴곡-신전, 외전-내전, 내회전-외회전까지 세 방향 모두로 움직일 수 있는 가장 자유로운 관절이며, 어깨 관절과 고관절이 여기에 속합니다.

이렇게 여섯 가지를 움직임 방향의 개수로 정리하면 이해가 한결 쉬워집니다. 경첩 관절과 자축 관절은 한 방향으로만 움직이는 단축 관절, 타원 관절과 안장 관절은 두 방향으로 움직이는 이축 관절, 구상 관절은 세 방향 모두로 움직이는 삼축 관절입니다. 평면 관절은 미끄러짐과 약간의 회전이 함께 일어나는 특수한 경우로 따로 봅니다. 시험에서는 구상 관절이 가장 넓은 움직임 범위를 가진다는 점과, 경첩 관절은 굴곡·신전 외에는 움직이지 않는다는 점이 자주 출제됩니다."
b70ca745-e282-4cf8-8314-055b079470d8,관절의 종류,lesson,경첩 관절 (Hinge Joint) 상세,"경첩 관절(Hinge joint)은 문에 달린 경첩처럼 한 방향으로만 접히고 펴지는 관절로, 가능한 움직임이 굴곡(Flexion)과 신전(Extension) 두 가지로 한정됩니다.

대표적인 경첩 관절로는 팔꿈치 관절, 슬관절, 손가락의 지관절(Interphalangeal joint)이 있으며, 여기에 더해 발목 관절(Talocrural joint)도 경첩 관절로 분류됩니다.

이 분류를 정확히 알아두면 다음 중 경첩 관절을 모두 고르시오 같은 유형의 문제를 쉽게 풀 수 있습니다. 예를 들어 팔꿈치, 손가락 관절, 발목 관절은 모두 경첩 관절에 해당하지만, 흉요추 관절(Thoracolumbar joint)은 척추뼈 사이의 관절로 회전과 옆으로 구부리는 움직임까지 가능하기 때문에 경첩 관절로 분류되지 않습니다. 이렇게 겉보기에 비슷해 보이는 보기 중에서 실제로는 다축으로 움직이는 척추 관절을 골라내는 것이 이 유형 문제의 핵심입니다."
14b777c7-5dd5-4f09-b69e-4bc3db48cc95,관절의 종류,lesson,구상 관절 (Ball & Socket Joint) 상세,"구상 관절(Ball & Socket joint)은 오목한 소켓과 그에 꼭 맞는 둥근 볼 모양의 뼈머리가 짝을 이루는 구조로, 관절 중에서 가장 자유롭게 움직일 수 있는 형태입니다. 이 구조 덕분에 굴곡-신전(시상면), 외전-내전(관상면), 내회전-외회전(횡단면)까지 세 방향 모두로 움직이는 삼평면 운동이 가능합니다. 어깨 관절(Glenohumeral joint)과 고관절(Hip joint)이 이 유형의 대표적인 예입니다.

같은 구상 관절이라도 어깨와 고관절은 소켓의 깊이가 달라 특징이 서로 다릅니다. 어깨는 관절와가 얕아서 움직임의 범위는 넓지만 그만큼 안정성이 낮아 탈구가 잘 일어나는 편이고, 고관절은 비구가 깊어서 움직임의 범위는 상대적으로 좁지만 안정성이 높아 탈구 위험이 낮습니다. 즉 같은 구상 관절이라도 소켓이 얕을수록 가동성은 늘고 안정성은 줄며, 소켓이 깊을수록 안정성은 늘고 가동성은 준다는 반비례 관계를 보여주는 대표적인 사례라고 할 수 있습니다."
525b66f4-a11e-407a-88f8-def6ff427faa,관절의 종류,quiz,"경첩 관절(Hinge joint)에서는 굴곡, 신전, 회전이 모두 일어난다.",경첩 관절에서는 굴곡(Flexion)과 신전(Extension)만 일어납니다. 회전(Rotation)은 자축 관절(Pivot joint)이나 구상 관절(Ball & Socket)에서 일어납니다.
1188142e-2d19-46bb-b3b7-7aa9ee5e4d0a,관절의 종류,quiz,자축 관절(Pivot joint)의 예시로 올바른 것은?,"자축 관절의 대표적인 예시는 환축추관절(Atlas/Axis)과 근위요척관절(Proximal radioulnar)입니다. 회전의 단일축 주위에서 축돌림이 일어납니다. 어깨와 고관절은 구상 관절, 팔꿈치는 경첩 관절입니다."
13525131-923b-4bff-953e-86174b3e0d7a,관절의 종류,quiz,"삼평면 운동(굴곡-신전, 외전-내전, 내-외회전)이 가능한 관절 종류는?","구상 관절은 삼평면 운동(굴곡-신전, 외전-내전, 내회전-외회전)이 가능한 관절입니다. 경첩 관절은 단축(1평면), 안장 관절은 이축(2평면), 평면 관절은 미끄러짐 위주로 움직입니다."
d2b93980-2ba3-4e75-a4c5-65192884526f,관절의 종류,quiz,구상 관절(Ball & Socket joint)은 삼평면 운동이 가능하다.,"구상 관절은 삼평면 운동(굴곡-신전, 외전-내전, 내회전-외회전)이 가능합니다. 오목한 소켓과 구형 볼록면(볼)이 짝을 이루는 구조 덕분에 가장 넓은 ROM을 가지며, 어깨(GH joint)와 고관절(Hip joint)이 대표적인 예입니다."
80fb67f0-9ed5-4681-bda5-2cd2ece53d14,관절의 종류,exam,다음 중 관절의 종류(Type)를 모두 고르시오.,"Pivot joint(자축), Ball & Socket joint(구상), Condylar joint(과상)은 모두 관절의 종류(유형)입니다. Occipital joint(후두관절)은 관절이 위치한 부위의 이름이지 관절 종류(Type)가 아닙니다.

교재 6가지: Gliding, Hinge, Pivot, Ellipsoid, Saddle, Ball & Socket. Condylar는 교재 외 추가 분류로 타원 관절의 변형입니다."
ede91702-3dd3-48c2-bd06-f6deed222d53,관절의 종류,exam,Hinge joint (경첩관절)를 모두 고르시오.,"경첩 관절의 대표 예시는 팔꿈치(Elbow), 슬관절(Knee), 손가락의 지관절(Interphalangeal joint)이며, 발목 관절(Talocrural joint)도 경첩 관절로 분류됩니다. 반면 흉요추 관절(Thoracolumbar joint)은 척추 관절로 주로 회전과 측굴이 일어나므로 경첩 관절이 아닙니다."
ce824995-b437-4c3f-8941-f93595fc0a02,관절의 종류,exam,다음 중 관절과 그 종류(Type)의 연결이 올바른 것은?,"환축추관절(Atlas/Axis)은 자축 관절(Pivot joint)입니다. 어깨 관절(GH joint)과 고관절(Hip joint)은 구상 관절, 팔꿈치 관절(Elbow)은 경첩 관절로 분류됩니다."
ec2bef0b-08f6-4760-8667-fae3ce05890d,관절의 종류,exam,안장 관절(Saddle joint)에 대한 설명으로 올바른 것은?,"안장 관절은 이평면 운동이 가능하며, 엄지손가락의 수근중수관절(First CMC)이 대표적인 예입니다. 말의 기수와 안장의 관계처럼 오목면과 볼록면이 직각 방향에서 서로 맞물려 있는 구조입니다."
e1822de6-d79d-4fbd-ba27-b8fb91430f5d,견갑골 근육,lesson,승모근 Trapezius,"승모근(Trapezius)은 목뒤부터 등 중간까지 넓게 걸쳐 있는 근육으로, 섬유가 뻗은 방향에 따라 상부, 중부, 하부 세 부분으로 나뉘며 각각 다른 움직임을 만들어냅니다.

상부 승모근은 후두골과 항인대, 경추 1번부터 7번의 극돌기에서 시작해 쇄골 외측과 견봉에 붙으며, 견갑골을 위로 올리는 거상과 상방회전을 만듭니다. 중부 승모근은 흉추 1번부터 4번의 극돌기에서 시작해 견갑극에 붙으며, 견갑골을 척추 쪽으로 당기는 후인과 상방회전을 만듭니다. 하부 승모근은 흉추 5번부터 12번의 극돌기에서 시작해 견갑극 안쪽에 붙으며, 견갑골을 아래로 내리는 하강과 상방회전을 만듭니다.

세 부분 모두 공통적으로 상방회전에 참여한다는 점이 흥미롭습니다. 즉 승모근은 부위마다 고유한 움직임(상부는 거상, 중부는 후인, 하부는 하강)을 하나씩 따로 담당하면서도, 상방회전만큼은 세 부분이 함께 힘을 모아 만들어내는 구조입니다.

필라테스에서 자주 쓰이는 어깨를 내리세요라는 큐잉은 실제로 하부 승모근을 활성화시키면서 동시에 상부 승모근을 이완시키라는 의미입니다. 어깨가 귀 쪽으로 올라가는 습관은 상부 승모근이 과도하게 긴장되어 있다는 신호인 경우가 많아, 하부 승모근을 의식적으로 써서 견갑골을 아래로 끌어내리는 연습이 자세 교정에 자주 활용됩니다."
5b9b178e-fdb3-471b-a729-31a9bf49c7be,견갑골 근육,lesson,"능형근, 견갑거근, 전거근","견갑골(어깨뼈)을 움직이는 근육 중에는 능형근, 견갑거근, 전거근이 대표적이며, 각각 다른 방향으로 견갑골을 당겨줍니다.

능형근(Rhomboid)은 소능형근과 대능형근 두 부분으로 나뉘는데, 소능형근은 경추 7번부터 흉추 1번의 극돌기에서 시작해 견갑극 안쪽에 붙고, 대능형근은 흉추 2번부터 5번의 극돌기에서 시작해 견갑골의 척추 쪽 가장자리에 붙습니다. 두 부분 모두 견갑골을 척추 쪽으로 당기는 후인(Retraction)과, 견갑골 아래쪽 끝이 안쪽으로 회전하는 하방회전(Downward rotation)을 만듭니다.

견갑거근(Levator scapulae)은 이름 그대로 견갑골을 들어올리는 근육으로, 경추 1번부터 4번의 횡돌기에서 시작해 견갑골 위쪽 모서리부터 견갑극 부근까지 이어집니다. 견갑골을 위로 올리는 거상(Elevation)과 함께 하방회전에도 관여합니다.

전거근(Serratus anterior)은 상위 8개 늑골의 옆면에서 시작해 견갑골의 척추 쪽 가장자리 안쪽 면에 붙는 근육으로, 견갑골을 앞으로 밀어내는 전인(Protraction)과 상방회전(Upward rotation)을 만듭니다. 권투 선수가 주먹을 뻗을 때 이 근육이 강하게 활성화되기 때문에 흔히 복서의 근육(Boxer's muscle)이라고도 불립니다.

이 세 근육을 포함해 견갑골의 여섯 가지 움직임과 주된 근육을 정리하면 다음과 같습니다. 거상은 상부 승모근과 견갑거근이, 하강은 하부 승모근이, 후인은 중부 승모근과 능형근이, 전인은 전거근이, 상방회전은 승모근 전체와 전거근이, 하방회전은 능형근과 견갑거근이 담당합니다. 이렇게 각 움직임과 주동근을 짝지어 기억해두면 견갑골 관련 문제를 훨씬 수월하게 풀 수 있습니다."
6a1729d4-a9c4-40f1-8156-f4820e2424e6,견갑골 근육,quiz,전거근(Serratus anterior)의 작용은 견갑골 전인(Protraction)과 상방회전(Upward rotation)이다.,"전거근의 작용은 견갑골 전인(Protraction)과 상방회전(Upward rotation)입니다. Boxer's muscle이라 불리며, 팔을 앞으로 밀 때 견갑골을 전인시킵니다."
a437cfaf-916e-4fff-8b76-2a6f447c9edf,견갑골 근육,quiz,견갑골 후인(Retraction)을 담당하는 근육으로 올바른 것은?,"능형근의 작용은 견갑골 후인(Retraction)과 하방회전입니다. 중부 승모근도 후인을 담당합니다. 전거근은 전인, 견갑거근은 거상, 하부 승모근은 하강을 담당합니다."
d03c61b0-49d0-4847-9165-a7edebeeb6bb,견갑골 근육,exam,소흉근(Pectoralis minor)의 작용(Action)으로 올바른 것은?,"소흉근의 작용은 견갑골 전인(Protraction), 하강(Depression), 하방회전(Downward rotation)입니다. 소흉근은 제3~5번 늑골 전면에서 시작해 오훼돌기(Coracoid process)에 정지합니다."
5919332e-5278-4e00-9c8e-eea695c54850,뼈 촉지,lesson,상지 및 견갑골 촉지 랜드마크,"상지와 견갑골 부위에서는 다음과 같은 뼈 랜드마크를 촉지로 확인할 수 있습니다.

1. 쇄골(Clavicle): 목 아래 앞쪽에서 가로로 만져지는 뼈
2. 견봉(Acromion): 어깨 가장 바깥쪽 위, 어깨뽕이 만져지는 지점
3. 오훼돌기(Coracoid process): 쇄골 아래쪽, 어깨 앞쪽 안쪽에서 깊게 눌러야 만져지는 작은 돌기
4. 상완골 대결절(Greater tubercle)/소결절(Lesser tubercle): 어깨 앞쪽에서 팔을 돌리며 만지면 움직임이 느껴지는 지점
5. 견갑골(Scapula)의 위각(Superior angle)/아래각(Inferior angle)/내측연(Medial border)/외측연(Lateral border): 등 위쪽에서 견갑골의 삼각형 윤곽을 따라 짚을 수 있는 경계선

이 랜드마크들은 어깨 관절의 정렬 상태를 평가하거나 회전근개 관련 통증 부위를 확인할 때 기준점으로 활용됩니다."
391d9ef9-3bb0-484f-8f68-795d1eb93038,뼈 촉지,lesson,몸통 및 척추 촉지 랜드마크,"척추와 몸통에서는 특정 분절의 극돌기(spinous process)를 기준점으로 촉지합니다.

1. 제2경추, 제7경추: 목을 숙이면 목 뒤에서 가장 크게 튀어나오는 뼈가 제7경추이며, 임상 및 촉지 실습에서 척추 분절을 셀 때 기준점으로 가장 많이 쓰입니다.
2. 제1흉추, 제7흉추: 제7경추 아래로 이어지는 흉추 극돌기를 따라 세어 내려가며 확인합니다.
3. 제4요추: 양쪽 장골능(iliac crest)을 잇는 가상의 선이 지나가는 위치의 척추 분절로 찾습니다.
4. 흉골 검상돌기(Sternum-xiphoid): 가슴뼈 아래쪽 끝의 작은 돌기
5. 미골(Coccyx): 척추의 가장 아래쪽, 꼬리뼈 부위

특히 제7경추와 좌우 장골능 연결선은 다른 척추 분절의 위치를 셀 때 쓰는 기준점 역할을 하므로 정확히 찾는 연습이 필요합니다."
e08d437d-ba21-4641-bd35-9067b0ee93a6,뼈 촉지,lesson,골반 촉지 랜드마크,"골반 부위의 뼈 랜드마크는 자세 평가에서도 반복적으로 활용되는 만큼 정확히 익혀야 합니다.

1. ASIS(위앞엉덩뼈가시): 골반 앞쪽에서 양손을 허리에 얹었을 때 엄지 아래로 만져지는 뾰족한 뼈
2. AIIS(아래앞엉덩뼈가시): ASIS보다 약간 아래, 대퇴직근의 기시가 되는 지점
3. 장골능(Iliac crest): 골반 위쪽 능선을 따라 만져지는 곡선
4. PSIS(뒤위엉덩뼈가시): 골반 뒤쪽, 허리 아래쪽 움푹 들어간 곳 근처의 뼈
5. 좌골결절(Ischial tuberosity): 앉았을 때 체중이 실리는 뼈, 슬괵근의 기시가 되는 지점
6. 대전자(Greater trochanter): 엉덩이 옆쪽, 대퇴골 위쪽에서 튀어나온 부위

교재에서는 ""먼저 자신의 골반을 촉지해본 뒤 파트너에게 진행해보라""고 권장하는데, 이는 스스로 랜드마크의 느낌을 알아야 타인에게서도 정확히 찾을 수 있기 때문입니다."
2441918f-f6b7-4e20-9f90-eee97a3dd87c,뼈 촉지,lesson,하지(무릎~발목) 촉지 랜드마크,"무릎 아래에서 발목까지는 다음 랜드마크를 촉지로 확인합니다.

1. 슬개골(Patella): 무릎 앞쪽의 둥글고 평평한 뼈
2. 경골조면(Tibial tuberosity): 슬개골 바로 아래, 정강뼈 앞쪽에서 튀어나온 부위 — 슬개건(무릎힘줄)이 부착되는 지점
3. 내측/외측 복사뼈(Medial/Lateral malleolus): 발목 안쪽과 바깥쪽에서 튀어나온 뼈

이 랜드마크들은 무릎이나 발목 관절의 정렬을 평가하거나, 운동 시 무릎이 발끝 방향과 일치하는지 확인하는 큐잉 기준으로도 활용됩니다."
d9e91e3e-1559-4414-98f2-55f4c6893086,뼈 촉지,quiz,"제7경추는 목을 숙였을 때 목 뒤에서 가장 크게 튀어나오는 뼈로, 척추 분절을 셀 때 기준점으로 활용된다.","맞는 설명입니다. 제7경추는 목을 숙였을 때 가장 두드러지게 튀어나오는 극돌기로, 다른 척추 분절 위치를 셀 때 기준점이 됩니다."
dfdad503-cb7f-4095-8118-5b6f01957868,뼈 촉지,quiz,슬괵근의 기시가 되는 골반 뼈 랜드마크는?,슬괵근(대퇴이두근·반건양근·반막양근)은 모두 좌골결절에서 시작합니다.
b53c3570-2826-43ab-a713-9b42e1b88227,뼈 촉지,quiz,AIIS는 ASIS보다 위쪽에 위치하며 대퇴사두근 중 대퇴직근의 기시가 되는 지점이다.,"AIIS(아래앞엉덩뼈가시)는 ASIS보다 아래쪽에 위치합니다. 대퇴직근의 기시가 된다는 설명은 맞지만, 위치 설명이 틀렸으므로 전체 문장은 거짓입니다."
288c9d0f-4668-47ec-a9e1-2c1dbf92ac5d,뼈 촉지,exam,다음 중 골반 뒤쪽에 위치하며 자세평가에서 좌우 높이 비교에 활용되는 랜드마크는?,"PSIS(뒤위엉덩뼈가시)는 골반 뒤쪽에 위치하며, 좌우 PSIS의 높이를 비교해 골반 정렬을 평가하는 데 활용됩니다."
d9033f96-ff8a-48b2-bd29-32d54fe7e291,뼈 촉지,exam,장골능(Iliac crest)은 손끝보다 손바닥 전체로 촉지하는 것이 더 정확하다.,장골능처럼 넓은 뼈 구조물은 손바닥 전체를 사용해 촉지하는 것이 더 정확합니다. 손끝은 ASIS처럼 작은 구조물에 적합합니다.
52d7bf62-cebc-4aaa-8652-8a210f51c37b,뼈 촉지,exam,무릎 아래에서 슬개건이 부착되는 뼈 돌출부의 이름은?,"경골조면(Tibial tuberosity)은 슬개골 아래 정강뼈 앞쪽에서 튀어나온 부위로, 슬개건이 부착됩니다."
6527dd99-a836-4ac2-af24-051895a9207b,뼈 촉지,exam,제4요추는 양쪽 장골능을 잇는 가상의 선이 지나가는 척추 분절이다.,"양쪽 장골능 최상단을 잇는 가상의 수평선(장골능간선)은 대략 제4요추 극돌기를 지나가며, 임상에서 요추 위치를 셀 때 기준점으로 활용됩니다."
092393e9-95c5-4f3f-918b-c7eb0db9b738,발목 근육,lesson,전경골근과 후경골근,"전경골근(Tibialis anterior)은 경골 외측과 골간막에서 시작해 제1중족골 기저부와 내측설상골에 정지하는 근육으로, 발목을 위로 당기는 배측굴곡과 발바닥을 안쪽으로 기울이는 내번을 만듭니다. 후경골근(Tibialis posterior)은 경골과 비골의 후면, 골간막에서 시작해 주상골과 여러 족근골, 중족골 기저부에 폭넓게 정지하며, 발목을 아래로 내리는 저측굴곡과 내번을 만듭니다.

이 두 근육을 비교하면 흥미로운 공통점과 차이점이 함께 보입니다. 전경골근은 정강이 앞쪽에서 시작해 배측굴곡을 만들고, 후경골근은 정강이 뒤쪽에서 시작해 저측굴곡을 만들기 때문에 발목을 굽히는 방향은 정반대입니다. 그런데도 두 근육 모두 내번이라는 같은 움직임을 만드는데, 이는 두 근육이 공통적으로 발의 안쪽 아치를 지지하는 역할을 하기 때문입니다.

실제로 후경골근은 여러 발뼈에 걸쳐 넓게 부착하면서 발의 내측 종아치를 강하게 떠받치는 역할을 하는데, 이 근육이 약해지거나 손상되면 아치가 무너지면서 평발로 이어질 수 있습니다. 두 근육을 손으로 촉진할 때도 위치 차이가 뚜렷합니다. 전경골근은 정강이 앞쪽 바깥에서 비교적 쉽게 만져지지만, 후경골근은 안쪽 복사뼈 뒤쪽의 깊은 곳에 있어 촉진하기가 더 까다롭습니다."
