id,chapter_id,chapter_title,course_title,order_index,content_type,question,explanation
6a2a50dd-c73e-4f3b-8054-123487ec695f,d5198b22-477b-4a8a-a4a0-182a98a3098e,하지 관절,관절,9,exam,다음 관절과 그 종류(Type)의 연결이 모두 올바른 것은?,"교재 기반: Talocrural(발목)=Hinge(p.72), Subtalar(거골하)=Gliding(p.72), GH(상완와)=Ball&Socket(p.33). 모두 올바른 연결은 보기 1번뿐입니다."
115024e6-a117-4bf0-91ec-53344692a8d2,ea5e91a3-efd9-4a17-aee4-6bbccf9c519f,근육의 기초,목/체간 근육,1,lesson,근육 수축의 종류 (교재 p.96-97),"근육 수축은 크게 2가지로 나뉩니다:

① 등척성 수축 (Isometric contraction):
• 근육 길이 변화 없이 힘 생산
• 관절에서의 회전 없음
• 예: 플랭크 자세 유지

② 등장성 수축 (Isotonic contraction):
 1) 단축성 수축 (Concentric): 근육이 수축(짧아)지면서 힘 생산
    예: 팔꿈치 굴곡 시 이두근
 2) 신장성 수축 (Eccentric): 근육이 길어지면서 힘 생산
    예: 팔꿈치 천천히 펴기 시 이두근"
b44529b5-34e5-427a-9ae5-8e9b8d1ccc9f,ea5e91a3-efd9-4a17-aee4-6bbccf9c519f,근육의 기초,목/체간 근육,2,lesson,작용에 따른 근육 분류 (교재 p.95),"근육은 작용에 따라 3가지로 분류됩니다. (교재 p.95)

① 주동근 (Agonist): 특정 움직임의 시작과 완성에 가장 직접적으로 관계되는 근육
   예: 팔꿈치 굴곡 시 상완이두근

② 길항근 (Antagonist): 특정 주동근의 반대 작용을 갖는 근육
   예: 팔꿈치 굴곡 시 상완삼두근

③ 협력근 (Synergist): 특정 움직임이 완성되는 동안 서로 협력하는 근육
   예: 팔꿈치 굴곡 시 상완근(이두근 보조)"
4713d50b-2d18-4fdf-b0e1-9a29f1e0baee,ea5e91a3-efd9-4a17-aee4-6bbccf9c519f,근육의 기초,목/체간 근육,3,lesson,고유수용성 감각기: 근방추와 GTO (교재 p.92-94),"고유수용성 감각(Proprioception)은 신체 위치와 움직임 정보를 CNS로 전달합니다. (교재 p.92)

두 가지 핵심 감각기:

① 근방추 (Muscle spindle) — 교재 p.93
• 근육의 길이 변화에 반응
• 근육의 갑작스런 신장에 반응 → 해당 근육 수축 + 반대 근육 이완 (상호억제작용)
• 방어적 역할

② 골지건기관 (GTO, Golgi Tendon Organ) — 교재 p.94
• 근육의 과한 수축에 반응
• 과한 수축에 대응 → 해당 근육을 이완시킴
• 방어적 역할"
4a94a901-1137-452a-91aa-a7026cc9133b,ea5e91a3-efd9-4a17-aee4-6bbccf9c519f,근육의 기초,목/체간 근육,4,quiz,신장성 수축(Eccentric contraction)은 근육이 길어지면서 힘을 생산하는 수축이다.,교재 p.97: '신장성 수축(Eccentric contraction) — 근육이 길어지는 동안 능동적인 힘을 생산할 때 일어난다.' 팔을 천천히 내릴 때 이두근이 길어지면서도 힘을 내는 것이 예시입니다.
fc2649a4-8f3c-43b1-af4a-db33a72ac49a,ea5e91a3-efd9-4a17-aee4-6bbccf9c519f,근육의 기초,목/체간 근육,5,quiz,근방추(Muscle spindle)는 근육의 과한 수축에 반응하여 해당 근육을 이완시킨다.,교재 p.93-94: 과한 수축에 반응→이완은 GTO(골지건기관)의 역할입니다. 근방추(Muscle spindle)는 갑작스런 신장에 반응→수축시킵니다. 둘의 반응 자극과 결과가 반대입니다.
d2eaf6e3-5b8a-466f-baed-29b6b1d99af8,ea5e91a3-efd9-4a17-aee4-6bbccf9c519f,근육의 기초,목/체간 근육,6,exam,"근육의 길이 변화에 대한 반응을 하는 고유 수용성 감각기로서, 근육의 과한 수축에 반응하여 스트레스에 대한 방어적 역할을 하는 이 기관의 이름은?",교재 p.94: 'GTO — 근육의 과한 수축에 반응하여 스트레스에 대한 방어적 역할을 함. 해당 근육을 이완시킴.' 근방추(p.93)는 갑작스런 신장에 반응합니다.
11783fcc-755a-4301-881d-b658c295ff94,da8f91a5-ee5b-450b-b05d-8bd51fe76d1e,목 근육,목/체간 근육,1,lesson,흉쇄유돌근 SCM (교재 p.101),"Sternocleidomastoid (흉쇄유돌근, SCM)

기시 (Origin): 흉골병(Manubrium of sternum), 쇄골 내측(Medial clavicle)
정지 (Insertion): 유양돌기(Mastoid process)
작용 (Action): 목의 굴곡(Neck flexion), 외측굴곡(Lateral flexion), 회전(Rotation)

이름 유래: Sterno(흉골) + Cleido(쇄골) + Mastoid(유양돌기) → 기시-정지가 이름에 포함."
0b5ef135-9f47-47d1-bb7c-4d14f3f55a6b,da8f91a5-ee5b-450b-b05d-8bd51fe76d1e,목 근육,목/체간 근육,2,lesson,사각근 Scalene (교재 p.102),"Scalene (사각근) — 3개로 구성

기시 (Origin): 경추 횡돌기(Transverse process of cervical spine)
정지 (Insertion):
• 전방사각근(Anterior): 제1늑골
• 중간사각근(Middle): 제1늑골 상연
• 후방사각근(Posterior): 제2늑골

작용 (Action):
• 목의 굴곡(Neck flexion), 외측굴곡(Lateral flexion), 회전
• 호흡근: 숨을 들이쉬는 동안 제1, 2 늑골을 들어올린다"
1738f0a2-7fda-4dc6-99b5-43594269d4b9,da8f91a5-ee5b-450b-b05d-8bd51fe76d1e,목 근육,목/체간 근육,3,lesson,목 신전근과 후두하근 (교재 p.104-105),"목 신전근 (Neck extensor) — 교재 p.104:
• 두판상근(Splenius capitis): O=C3-T3 극돌기, I=유양돌기
• 경판상근(Splenius cervicis): O=T3-T6 극돌기, I=C1-C3 횡돌기
• 경반극근(Semispinalis cervicis): O=T1-T5 횡돌기, I=C2-C5 극돌기
• 두반극근(Semispinalis capitis): O=C4-T6, I=후두골

후두하근 (Suboccipital muscle) — 교재 p.105:
• 대후두직근, 소후두직근, 상두사근, 하두사근 (4개)
• 기능: Capital extension(두부 신전), Capital rotation(두부 회전), Head stability(머리 안정화)"
7c5a6c9a-84d2-4a10-8898-a06025ac871a,da8f91a5-ee5b-450b-b05d-8bd51fe76d1e,목 근육,목/체간 근육,4,quiz,"사각근(Scalene)은 호흡 시 제1, 2 늑골을 들어올리는 호흡 보조근이다.","교재 p.102: 사각근의 작용에 '호흡근: 숨을 들이쉬는 동안 제1, 2 늑골을 들어올린다'고 명시되어 있습니다."
817bdec4-9bc8-435a-b6c6-4b5ece9d61ab,da8f91a5-ee5b-450b-b05d-8bd51fe76d1e,목 근육,목/체간 근육,5,quiz,SCM(흉쇄유돌근)의 정지(Insertion)는?,교재 p.101: SCM의 정지(Insertion)는 유양돌기(Mastoid process)입니다. 흉골병과 쇄골 내측은 기시(Origin). 경추 횡돌기는 Scalene의 기시.
efaea271-feb4-4fff-9ab8-7d02cdc0d35a,da8f91a5-ee5b-450b-b05d-8bd51fe76d1e,목 근육,목/체간 근육,6,exam,다음 근육의 이름과 움직임(Action)을 고르시오.,"교재 p.105: 후두하근(Suboccipital muscle)의 기능은 Capital extension(두부 신전), Capital rotation(두부 회전), Head stability(머리 안정화)입니다. 이미지에서 C1-C2 부위의 소근육이 보이면 후두하근입니다."
e029290d-27cc-40a6-b6d7-667f6b51a476,da8f91a5-ee5b-450b-b05d-8bd51fe76d1e,목 근육,목/체간 근육,7,exam,다음 근육들은 어떤 움직임을 만들어내는 그룹인가?,"이미지에서 목 뒤쪽에 위치한 근육 그룹은 목 신전근(Neck extensor)입니다. 교재 p.104: 두판상근(Splenius capitis), 경판상근(Splenius cervicis), 경반극근, 두반극근 등이 목 신전근 그룹에 속합니다."
449ad8b0-8207-4710-b34a-811358ba0969,f45b05aa-ac10-46c2-8c29-1237c9e2fc0f,척추 근육,목/체간 근육,1,lesson,척추기립근 Erector Spinae (교재 p.107-108),"척추기립근(Erector spinae)은 3개의 근육으로 구성됩니다. (교재 p.107-108)

① 장늑근 (Iliocostalis): 가장 외측
② 최장근 (Longissimus): 중앙
③ 극근 (Spinalis): 가장 내측

작용 (Action): 척추의 신전(Extension)

⚠️ 시험 빈출: 'Erector spinae의 구성 근육은?' → 장늑근, 최장근, 극근

외우기: '장·최·극' 또는 영문 첫 글자 'ILS'(I'll See = Iliocostalis, Longissimus, Spinalis)"
2e44e753-86a1-4dc4-9376-3d9114cec399,f45b05aa-ac10-46c2-8c29-1237c9e2fc0f,척추 근육,목/체간 근육,2,lesson,다열근과 요방형근 (교재 p.109-110),"다열근 (Multifidus) — 교재 p.109:
기시: 천골, ASIS, 모든 척추의 횡돌기
정지: 모든 척추의 극돌기
작용: 척추의 신전, 측굴, 회전

⚠️ 다열근은 Inner core 4대 근육 중 하나! (교재 p.115)

요방형근 (Quadratus lumborum, QL) — 교재 p.110:
기시: 장골능(Iliac crest)
정지: 요추 1-4 횡돌기, 12번 늑골
작용: 몸통의 측면굴곡(Lateral flexion), 신전(Extension), 12번 늑골 안정화·하강"
ed38b6c8-1934-49f5-a6ec-cd8a6d3da1c3,f45b05aa-ac10-46c2-8c29-1237c9e2fc0f,척추 근육,목/체간 근육,3,quiz,척추기립근(Erector spinae)을 구성하는 3개의 근육은?,"교재 p.107-108: 척추기립근은 장늑근(Iliocostalis), 최장근(Longissimus), 극근(Spinalis)으로 구성됩니다."
ae0e9e15-fc14-48b0-b1ea-47ba7a978e9c,f45b05aa-ac10-46c2-8c29-1237c9e2fc0f,척추 근육,목/체간 근육,4,exam,Erector spinae(척추기립근)의 구성 근육으로 올바른 것은?,"교재 p.107-108: Erector spinae = Iliocostalis(장늑근) + Longissimus(최장근) + Spinalis(극근). 보기 2는 목 신전근, 보기 3는 다열근+요방형근+극근 혼합, 보기 4는 복벽 근육."
b431351b-eb4c-4ad9-ac54-7ee007a58f6f,43e5684b-96b2-4aa4-b2c0-b2ccfbe13172,복근과 코어,목/체간 근육,1,lesson,복벽 근육 (교재 p.111-113),"복벽(Abdominal wall)의 4대 근육:

① 복직근 (Rectus abdominis) — 교재 p.112
   O: 제5-7늑연골, 검상돌기
   I: 치골
   A: 몸통 굴곡(Trunk flexion)

② 외복사근 (External oblique)
③ 내복사근 (Internal oblique)
④ 복횡근 (Transverse abdominis)

층 순서 (표면→깊은): 복직근 → 외복사근 → 내복사근 → 복횡근

복직근은 '식스팩' 근육으로, 가장 표면에 위치하며 몸통 굴곡의 주동근입니다."
cf89358b-cdcd-4fa6-98fd-a16d6d1c3ae0,43e5684b-96b2-4aa4-b2c0-b2ccfbe13172,복근과 코어,목/체간 근육,2,lesson,Inner Core Muscles (교재 p.115-117),"심부 코어 근육(Inner core)은 4개로 구성됩니다. (교재 p.115)

'4 muscles make inner core box':
① Transverse abdominis (복횡근) — 앞
② Multifidus (다열근) — 뒤
③ Diaphragm (횡격막) — 위
④ Pelvic floor muscles (골반기저근) — 아래

이 4개가 상자(Box) 형태로 몸통 중심을 감싸 척추를 안정화합니다."
67189e6a-3210-4faa-b16c-6c254ade238e,43e5684b-96b2-4aa4-b2c0-b2ccfbe13172,복근과 코어,목/체간 근육,3,quiz,복직근(Rectus abdominis)은 Inner core muscle에 포함된다.,교재 p.115: Inner core = 복횡근 + 다열근 + 횡격막 + 골반기저근. 복직근(Rectus abdominis)은 가장 표층의 복벽 근육이며 Inner core에 포함되지 않습니다. 복직근은 Extrinsic stabilizer(외재 안정근)입니다.
eed8dd90-d4b8-4ffa-b512-063bac940bab,43e5684b-96b2-4aa4-b2c0-b2ccfbe13172,복근과 코어,목/체간 근육,4,quiz,복직근(Rectus abdominis)의 주된 작용(Action)은?,"교재 p.112: 복직근의 작용(Action)은 '몸통의 굴곡(Trunk flexion)'입니다. 회전은 복사근(Obliques), 신전은 척추기립근(Erector spinae)의 주 작용."
122d2070-a74c-4063-b6e4-ce777a865ec9,43e5684b-96b2-4aa4-b2c0-b2ccfbe13172,복근과 코어,목/체간 근육,5,exam,Inner core muscle (속 코어근육)을 구성하는 근육을 모두 고르시오.,"교재 p.115: Inner core = ① Transverse abdominis(복횡근) ② Multifidus(다열근) ③ Diaphragm(횡격막) ④ Pelvic floor muscles(골반기저근).

보기에서 복직근(Rectus abdominis)은 Inner core에 포함되지 않습니다. Inner core에는 복횡근이 포함되지만 보기에 없으므로, 보기 중 Inner core인 것은 a(횡격막), c(골반기저근), d(다열근)입니다."
f9ff847f-7130-4c02-8844-4a5c17b02e1f,43e5684b-96b2-4aa4-b2c0-b2ccfbe13172,복근과 코어,목/체간 근육,6,exam,"다음 복벽 근육 중 가장 깊은 층에 위치하며, Inner core의 구성원인 근육은?","복벽 근육 층 순서(표면→깊은): 복직근 → 외복사근 → 내복사근 → 복횡근. 가장 깊은 층인 복횡근(Transverse abdominis)이 Inner core의 구성원입니다. (교재 p.111, 115)"
e1822de6-d79d-4fbd-ba27-b8fb91430f5d,b67ae8e9-5ffc-4319-85b9-a6ad41a509a8,견갑골 근육,상지 근육,1,lesson,승모근 Trapezius (교재 p.123),"승모근(Trapezius)은 3부분으로 나뉩니다. (교재 p.123)

상부 승모근 (Upper Trapezius):
  O: 후두골, 항인대, C1-C7 극돌기
  I: 쇄골 외측, 견봉
  A: 견갑골 거상(Elevation), 상방회전(Upward rotation)

중부 승모근 (Middle Trapezius):
  O: T1-T4 극돌기
  I: 견갑극
  A: 견갑골 후인(Retraction), 상방회전

하부 승모근 (Lower Trapezius):
  O: T5-T12 극돌기
  I: 견갑극근
  A: 견갑골 하강(Depression), 상방회전"
5b9b178e-fdb3-471b-a729-31a9bf49c7be,b67ae8e9-5ffc-4319-85b9-a6ad41a509a8,견갑골 근육,상지 근육,2,lesson,"능형근, 견갑거근, 전거근 (교재 p.121-122, 129)","능형근 (Rhomboid) — 교재 p.122:
  소능형근: O=C7-T1 극돌기, I=견갑극근
  대능형근: O=T2-T5 극돌기, I=견갑골 척추연
  A: 견갑골 후인(Retraction), 하방회전(Downward rotation)

견갑거근 (Levator scapulae) — 교재 p.121:
  O: C1-C4 횡돌기
  I: 견갑골 상각~견갑극근
  A: 견갑골 거상(Elevation), 하방회전

전거근 (Serratus anterior) — 교재 p.129:
  O: 상위 8늑골 바깥쪽
  I: 견갑골 척추연
  A: 견갑골 전인(Protraction), 상방회전"
6a1729d4-a9c4-40f1-8156-f4820e2424e6,b67ae8e9-5ffc-4319-85b9-a6ad41a509a8,견갑골 근육,상지 근육,3,quiz,전거근(Serratus anterior)의 작용은 견갑골 전인(Protraction)과 상방회전(Upward rotation)이다.,"교재 p.129: 전거근의 작용 = '견갑골 전인(Scapula protraction), 상방회전(Upward rotation)'. Boxer's muscle이라 불리며, 팔을 앞으로 밀 때 견갑골을 전인시킵니다."
a437cfaf-916e-4fff-8b76-2a6f447c9edf,b67ae8e9-5ffc-4319-85b9-a6ad41a509a8,견갑골 근육,상지 근육,4,quiz,견갑골 후인(Retraction)을 담당하는 근육으로 올바른 것은?,"교재 p.122: 능형근의 작용 = '견갑골 후인(Retraction), 하방회전'. 중부 승모근(p.123)도 후인을 담당합니다. 전거근=전인, 견갑거근=거상, 하부 승모근=하강."
d03c61b0-49d0-4847-9165-a7edebeeb6bb,b67ae8e9-5ffc-4319-85b9-a6ad41a509a8,견갑골 근육,상지 근육,5,exam,소흉근(Pectoralis minor)의 작용(Action)으로 올바른 것은?,"교재 p.133: 소흉근 Action = '견갑골 전인(Protraction), 하강(Depression), 하방회전(Downward rotation)'. O=제3-5 늑골 전면, I=오훼돌기(Coracoid process)."
621e62b2-6981-4b6e-b42b-86973fa22ccc,3de3cfeb-6c18-4fb6-bff8-600035cba11b,회전근개와 삼각근,상지 근육,1,lesson,회전근개 Rotator Cuff 4근 (교재 p.124),"회전근개(Rotator cuff)는 어깨 관절(GH joint)의 동적 안정화를 담당하는 4개의 근육입니다. (교재 p.124)

① 극상근 (Supraspinatus):
  O: 극상와(Supraspinous fossa)
  I: 대결절(Greater tubercle)
  A: 견관절 외전(Shoulder abduction)

② 극하근 (Infraspinatus):
  O: 극하와(Infraspinatus fossa)
  I: 대결절
  A: 견관절 외회전(External rotation)

③ 소원근 (Teres minor):
  O: 견갑골 액와연(Upper axillary border)
  I: 대결절
  A: 견관절 신전, 외회전

④ 견갑하근 (Subscapularis):
  O: 견갑하와(Subscapular fossa)
  I: 소결절(Lesser tubercle)
  A: 견관절 내회전(Internal rotation)"
60605c11-b36f-4145-870f-b6c5e1d42d75,3de3cfeb-6c18-4fb6-bff8-600035cba11b,회전근개와 삼각근,상지 근육,2,lesson,삼각근 Deltoid (교재 p.126-127),"삼각근(Deltoid)은 3부분으로 나뉩니다. (교재 p.126-127)

전면 삼각근 (Anterior part):
  O: 쇄골 외측 1/3
  I: 삼각근 조면(Deltoid tuberosity)
  A: 견관절 굴곡, 내회전, 수평내전

중면 삼각근 (Middle part):
  O: 견봉 외측
  I: 삼각근 조면
  A: 견관절 외전(Abduction)

후면 삼각근 (Posterior part):
  O: 견갑극
  I: 삼각근 조면
  A: 견관절 신전, 외회전, 수평외전"
56388e09-e4e8-4b50-933e-1b4791387263,3de3cfeb-6c18-4fb6-bff8-600035cba11b,회전근개와 삼각근,상지 근육,3,quiz,대원근(Teres major)은 회전근개(Rotator cuff)에 포함된다.,"교재 p.124: 회전근개 = 극상근(Supraspinatus), 극하근(Infraspinatus), 소원근(Teres minor), 견갑하근(Subscapularis). 대원근(Teres major)은 회전근개에 포함되지 않습니다. 소원근(Teres MINOR)과 혼동 주의!"
8458aa5a-5445-444d-8d00-29ab56039928,3de3cfeb-6c18-4fb6-bff8-600035cba11b,회전근개와 삼각근,상지 근육,4,quiz,견갑하근(Subscapularis)의 정지(Insertion)는?,"교재 p.124: 견갑하근 I=소결절(Lesser tubercle). 나머지 3개(극상근, 극하근, 소원근)는 모두 대결절(Greater tubercle)에 부착."
afbbbd47-2ed9-4ea5-985e-18bae7f4a5f9,3de3cfeb-6c18-4fb6-bff8-600035cba11b,회전근개와 삼각근,상지 근육,5,exam,다음 중 Rotator cuff (회전근개)를 모두 고르시오.,"교재 p.124: 회전근개 = Supraspinatus(극상근) + Infraspinatus(극하근) + Teres minor(소원근) + Subscapularis(견갑하근). Teres major(대원근)는 포함 안 됨! 보기 중 회전근개 = a(견갑하근), c(극상근), d(극하근)."
23b178eb-b2f7-44e9-9be4-9abc26a13d9b,3de3cfeb-6c18-4fb6-bff8-600035cba11b,회전근개와 삼각근,상지 근육,6,exam,다음 근육의 이름과 움직임은 무엇인가?,이미지에서 견갑골 전면(앞쪽)에 위치한 근육은 견갑하근(Subscapularis)입니다. 교재 p.124: 견갑하근 Action = Shoulder internal rotation(견관절 내회전). 견갑하근은 견갑하와(Subscapular fossa)를 채우는 근육입니다.
6dcaa472-351a-4ab8-9bb9-7e9577118d71,58d61afd-fff4-4d29-a0a1-66b26817b5f6,"대흉근, 광배근, 대원근",상지 근육,1,lesson,광배근과 대원근 (교재 p.130-131),"광배근 (Latissimus dorsi) — 교재 p.130:
  O: T7~장골능 흉요건막, 하부 3-4 늑골, 견갑골 하각
  I: 상완골 이두근구(Bicipital groove)
  A: 견관절 신전(Extension), 내전(Adduction), 내회전(Internal rotation)

대원근 (Teres major) — 교재 p.131:
  O: 견갑골 하각(Inferior angle)
  I: 상완골 이두근구 내측순면
  A: 견관절 신전, 내전, 내회전"
19e70b5b-b480-430f-9ff6-47da4663e0f9,58d61afd-fff4-4d29-a0a1-66b26817b5f6,"대흉근, 광배근, 대원근",상지 근육,2,lesson,대흉근 Pectoralis Major (교재 p.132),"대흉근 (Pectoralis major) — 교재 p.132:

  쇄골두(Clavicular head):
    O: 쇄골 내측(Medial half of clavicle)
  흉골두(Sternal head):
    O: 흉골, 상위 6늑연골(Sternum, cartilages of upper 6 ribs)

  I: 상완골 이두근구(Lateral lip of bicipital groove)

  A: 견관절 내회전(Internal rotation), 내전(Adduction), 수평내전(Horizontal adduction)"
50d74787-8e0f-4ebb-849d-05006bd901b2,58d61afd-fff4-4d29-a0a1-66b26817b5f6,"대흉근, 광배근, 대원근",상지 근육,3,quiz,광배근(Latissimus dorsi)의 Action에 포함되지 않는 것은?,교재 p.130: 광배근 Action = 신전 + 내전 + 내회전. 외전(Abduction)은 포함되지 않습니다. 외전은 삼각근(중면)과 극상근의 작용입니다.
793be6d8-cc65-4c2d-811f-12ca616d763b,58d61afd-fff4-4d29-a0a1-66b26817b5f6,"대흉근, 광배근, 대원근",상지 근육,4,exam,"견관절 신전(Extension), 내전(Adduction), 내회전(Internal rotation)을 모두 수행하는 근육은?","교재 p.130: 광배근 Action = 신전+내전+내회전. 대원근(p.131)도 같은 Action. 삼각근 전면=굴곡+내회전+수평내전, 극상근=외전, 전거근=견갑골 전인."
cb10dd49-f987-4e54-bc29-c15b02e6325d,3cf93f64-6604-446b-aaad-d275a5c27ba4,상완 근육,상지 근육,1,lesson,상완이두근과 상완삼두근 (교재 p.134-135),"상완이두근 (Biceps brachii) — 교재 p.134:
  O 장두: 견갑골 관절상결절(Supraglenoid tubercle)
  O 단두: 오훼돌기(Coracoid process)
  I: 요골조면(Tuberosity of radius)
  A: 주관절 굴곡(Elbow flexion), 견관절 굴곡(Shoulder flexion)

상완삼두근 (Triceps brachii) — 교재 p.135:
  O 장두: 관절하결절(Infraglenoid tubercle)
  O 외측두/내측두: 상완골 후면
  I: 주두돌기(Olecranon process of ulna)
  A: 주관절 신전(Elbow extension), 견관절 신전(Shoulder extension)"
da8c4fda-48ad-4dda-8df9-a2c75f15d417,3cf93f64-6604-446b-aaad-d275a5c27ba4,상완 근육,상지 근육,2,quiz,상완삼두근(Triceps brachii)의 주된 작용은 주관절 신전(Elbow extension)이다.,"교재 p.135: 상완삼두근의 작용 = '주관절 신전(Elbow extension), 견관절 신전(Shoulder extension)'. 주관절 신전이 주된 작용입니다."
b6e46e58-b330-4e75-9fb8-b9c7cbf5696d,3cf93f64-6604-446b-aaad-d275a5c27ba4,상완 근육,상지 근육,3,exam,다음 근육의 이름과 움직임(Action)을 고르시오.,이미지에서 상완 후면의 3두 구조 근육은 상완삼두근(Triceps brachii)입니다. 교재 p.135: 삼두근 Action = Elbow extension(주관절 신전). 이두근(Biceps)은 전면에 위치하며 Elbow flexion이 작용.
1446ef07-5dbc-48de-9444-f610ccb6bcc0,0057f1ef-97ef-4d1d-b09c-af42654fb40e,고관절 근육 (굴곡/신전/외전/외회전),하지 근육,1,lesson,고관절 ROM과 장요근 Iliopsoas (교재 p.138-139),"고관절 ROM (교재 p.138):
• Flexion 120˚ / Extension 30˚
• Abduction 40˚ / Adduction 20˚
• External rotation 50˚ / Internal rotation 40˚

장요근 (Iliopsoas) — 교재 p.139: 장골근+대요근의 결합

장골근 (Iliacus):
  O: 장골능(Iliac crest)
  I: 대퇴골 소전자(Lesser trochanter)
  A: 고관절 굴곡, 외회전

대요근 (Psoas major):
  O: T12~L4
  I: 대퇴골 소전자
  A: 고관절 굴곡, 외회전, 몸통 측굴"
5f1d201c-b516-4d24-a0af-0b5579e69c98,0057f1ef-97ef-4d1d-b09c-af42654fb40e,고관절 근육 (굴곡/신전/외전/외회전),하지 근육,2,lesson,"둔근 3형제: 대둔근, 중둔근, 소둔근 (교재 p.141-143)","대둔근 (Gluteus maximus) — 교재 p.141:
  O: 천골후면, 장골, 장골 상둔선
  I: 대퇴골 둔근조면, 장경인대
  A: 고관절 신전, 외회전 + 고관절·골반 안정화

중둔근 (Gluteus medius) — 교재 p.142:
  O: 장골능, 상둔선~중둔선 사이
  I: 대퇴골 대전자
  A: 고관절 외전, 내회전(전방섬유) + 안정화

소둔근 (Gluteus minimus) — 교재 p.143:
  O: 장골후부, 중둔선~하둔선 사이
  I: 대전자 전면
  A: 고관절 외전, 내회전 + 안정화"
4c9e3509-61ba-4f77-b395-1c11dcb46a20,0057f1ef-97ef-4d1d-b09c-af42654fb40e,고관절 근육 (굴곡/신전/외전/외회전),하지 근육,3,lesson,대퇴근막장근(TFL)과 고관절 외회전근군 (교재 p.144-146),"대퇴근막장근 (TFL, Tensor fascia latae) — 교재 p.144:
  O: 장골능(ASIS 후방)
  I: 장경인대(Iliotibial tract)
  A: 고관절 외전, 내회전, 굴곡 + 슬관절 신전

고관절 외회전근군 (Hip External Rotators) — 교재 p.145-146, 6개:
• 이상근(Piriformis): O=천골전면, I=대전자
• 내폐쇄근(Obturator internus): O=폐쇄공, I=대전자
• 외폐쇄근(Obturator externus): O=폐쇄공, I=대전자
• 상/하쌍자근(Superior/Inferior gemellus): I=대전자
• 대퇴방형근(Quadratus femoris): O=좌골결절, I=전자간능선

모두 Action: 고관절 외회전(Hip external rotation)"
6953d637-18f6-4b1b-809b-4e4bed4f9d8c,0057f1ef-97ef-4d1d-b09c-af42654fb40e,고관절 근육 (굴곡/신전/외전/외회전),하지 근육,4,quiz,대둔근(Gluteus maximus)의 Action에는 고관절 외회전(External rotation)이 포함된다.,"교재 p.141: 대둔근 Action = '고관절 신전(Hip extension), 고관절 외회전(Hip external rotation)' + 안정화. 중둔근·소둔근은 반대로 내회전이 Action입니다."
16b5824e-580c-48d1-9817-c7edef143cae,0057f1ef-97ef-4d1d-b09c-af42654fb40e,고관절 근육 (굴곡/신전/외전/외회전),하지 근육,5,quiz,중둔근(Gluteus medius)의 전방섬유(anterior fiber)는 고관절 외회전을 만든다.,"교재 p.142: 중둔근 Action = '고관절 외전(Abduction), 고관절 내회전(Internal rotation, 전방섬유)'. 전방섬유는 외회전이 아닌 내회전을 만듭니다."
1eed6137-9a30-4bff-8684-568713152dcc,0057f1ef-97ef-4d1d-b09c-af42654fb40e,고관절 근육 (굴곡/신전/외전/외회전),하지 근육,6,exam,Iliopsoas (장요근) 근육의 주 움직임(Action)은 무엇인가?,"교재 p.139: 장요근(장골근+대요근) Action = 고관절 굴곡(Hip flexion), 외회전. 장요근은 고관절 굴곡의 가장 강력한 근육입니다."
f9f1ba72-e9fc-4855-bee7-16f775fbec06,0057f1ef-97ef-4d1d-b09c-af42654fb40e,고관절 근육 (굴곡/신전/외전/외회전),하지 근육,7,exam,"다음 동작(반가부좌 자세, 무릎을 굽혀 발을 붙인 좌위)에서 보이는 고관절의 움직임은?",이미지 캡션에 'midrange external femur rotation'이 명시되어 있어 대퇴골의 외회전(External rotation)이 일어남을 알 수 있습니다. 동시에 앉은 자세에서 고관절은 굴곡(Flexion) 상태입니다. 따라서 답은 굴곡+외회전입니다.
ba24c93a-c03d-4f9b-b57f-e88d7a727676,4bf059dc-9f0e-43bd-ab9c-a8e3412166a6,고관절 내전근과 대퇴사두근,하지 근육,1,lesson,고관절 내전근군 6개 (교재 p.147-150),"고관절 내전근(Hip adductors)은 6개로 구성됩니다. (교재 p.147-150)

① 치골근 (Pectineus): O=상치골지, A=굴곡+내전+외회전
② 대내전근 (Adductor magnus): O=대퇴골 후면 조선, A=내전+외회전
③ 장내전근 (Adductor longus): O=치골전면, A=굴곡+내전+외회전
④ 단내전근 (Adductor brevis): O=하치골지, A=굴곡+내전+외회전
⑤ 소내전근 (Adductor minimus): O=하치골지, A=굴곡+내전+외회전
⑥ 박근 (Gracilis): I=거위발건(Pes anserinus), A=고관절 내전 + 슬관절 굴곡·내회전"
